,Song,Artist,pos,neu,neg,Sentiment
6203,This Is What You Came For (feat. Rihanna),Calvin Harris,0.0,0.0,0.0,
6204,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.0,0.0,0.0,
6205,Stay - On the Wings of Love Teleserye Theme,Daryl Ong,0.0,0.0,0.0,
6206,I Would Like,Zara Larsson,22.07792207792208,72.72727272727273,5.194805194805195,Positive
6207,Hear Me Now,"Alok, Bruno Martini, Zeeba",0.0,100.0,0.0,Neutral
6208,Lot to Learn,Luke Christopher,2.5,80.0,17.5,Negative
6209,Paasa - T.A.N.G.A.,Yeng Constantino,0.0,100.0,0.0,Neutral
6210,Sidekick,Dawin,12.5,87.5,0.0,Positive
6211,Love Yourself,Justin Bieber,20.689655172413794,74.13793103448276,5.172413793103448,Positive
6212,Hanggang Kailan,Michael Pangilinan,0.0,100.0,0.0,Neutral
6213,Caroline,Aminï¿½,12.345679012345679,70.37037037037037,17.28395061728395,Negative
6214,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,8.695652173913043,84.78260869565217,6.521739130434782,Positive
6215,7 Years,Lukas Graham,0.0,0.0,0.0,
6216,Wake Up Where You Are,State of Sound,12.727272727272727,83.63636363636363,3.6363636363636362,Positive
6217,Love Me Now,John Legend,49.056603773584904,39.62264150943396,11.320754716981133,Positive
6218,Cheap Thrills,Sia,29.03225806451613,70.96774193548387,0.0,Positive
6219,Your Love - Dolce Amore Teleserye Theme,Juris,0.0,0.0,0.0,
6220,One Call Away,Charlie Puth,6.25,93.75,0.0,Positive
6221,Toothbrush,DNCE,1.694915254237288,98.30508474576271,0.0,Positive
6222,To Love Again,Daryl Ong,28.26086956521739,65.21739130434783,6.521739130434782,Positive
6223,Sa'yo,Silent Sanctuary,0.0,100.0,0.0,Neutral
6224,Migraine,Moonstar88,0.0,100.0,0.0,Neutral
6225,Send My Love (To Your New Lover),Adele,36.486486486486484,63.51351351351351,0.0,Positive
6226,We Can't Be,Krissy,0.0,0.0,0.0,
6227,Final Song,Mï¿½,4.545454545454546,90.9090909090909,4.545454545454546,Neutral
6228,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,22.5,75.0,2.5,Positive
6229,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",30.952380952380953,69.04761904761905,0.0,Positive
6230,The Scientist,Coldplay,0.0,0.0,0.0,
6231,Lush Life,Zara Larsson,6.097560975609756,93.90243902439023,0.0,Positive
6232,Faded,Alan Walker,0.0,0.0,0.0,
6233,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,0.0,0.0,0.0,
6234,Into You,Ariana Grande,0.0,100.0,0.0,Neutral
6235,Heathens,Twenty One Pilots,0.0,0.0,0.0,
6236,The Greatest (feat. Kendrick Lamar),Sia,0.0,0.0,0.0,
6237,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,0.0,0.0,0.0,
6238,Chunky,Bruno Mars,0.0,97.14285714285714,2.857142857142857,Negative
6239,Sorry,Justin Bieber,0.0,0.0,0.0,
6240,My Way,Calvin Harris,3.7735849056603774,96.22641509433963,0.0,Positive
6241,Cake By The Ocean,DNCE,11.29032258064516,79.03225806451613,9.67741935483871,Positive
6242,Someday,Nina,10.526315789473683,81.57894736842105,7.894736842105263,Positive
6243,Fast Car,"Jonas Blue, Dakota",0.0,96.7741935483871,3.225806451612903,Negative
6244,Hiling,Mark Carpio,0.0,100.0,0.0,Neutral
6245,Tell Me Where It Hurts,MYMP,16.39344262295082,81.9672131147541,1.639344262295082,Positive
6246,Now and Later,Sage The Gemini,19.444444444444446,79.16666666666666,1.3888888888888888,Positive
6247,Hide Away,Daya,16.0,84.0,0.0,Positive
6248,Sunset Lover,Petit Biscuit,0.0,0.0,0.0,
6249,Rainbow,South Border,10.843373493975903,85.54216867469879,3.614457831325301,Positive
6250,Hanap-Hanap,"James Reid, Nadine Lustre",4.651162790697675,95.34883720930233,0.0,Positive
6251,Prinsesa,6cyclemind,0.0,100.0,0.0,Neutral
6252,Work,"Rihanna, Drake",0.0,0.0,0.0,
6253,Weak,AJR,22.857142857142858,54.285714285714285,22.857142857142858,Neutral
6254,I'm Not The Only One,Sam Smith,4.651162790697675,93.02325581395348,2.3255813953488373,Positive
6255,Marvin Gaye (feat. Wale) - Remix,Charlie Puth,4.411764705882353,92.64705882352942,2.941176470588235,Positive
6256,Let Me Be the One,Julie Anne San Jose,23.076923076923077,76.92307692307693,0.0,Positive
6257,So Sick,Ne-Yo,1.5873015873015872,87.3015873015873,11.11111111111111,Negative
6258,Collide - Acoustic Version,Howie Day,7.142857142857142,92.85714285714286,0.0,Positive
6259,Paano Ba Ang Magmahal,"Piolo Pascual, Sarah Geronimo",0.0,100.0,0.0,Neutral
6260,Before I Let You Go,Freestyle,28.57142857142857,71.42857142857143,0.0,Positive
6261,Stitches,Shawn Mendes,0.0,0.0,0.0,
6262,This Town,Niall Horan,0.0,100.0,0.0,Neutral
6263,True,Ryan Cabrera,2.083333333333333,97.91666666666666,0.0,Positive
6264,Beautiful Soul,Jesse McCartney,20.967741935483872,70.96774193548387,8.064516129032258,Positive
6265,PILLOWTALK,ZAYN,0.0,0.0,0.0,
6266,Ride,Twenty One Pilots,0.0,0.0,0.0,
6267,History,One Direction,13.636363636363635,86.36363636363636,0.0,Positive
6268,Dancing On My Own,Calum Scott,2.272727272727273,97.72727272727273,0.0,Positive
6269,Chantaje (feat. Maluma),Shakira,0.0,0.0,0.0,
6270,Lighthouse - Andrelli Remix,Hearts & Colors,0.0,97.91666666666666,2.083333333333333,Negative
6271,So Slow,Freestyle,13.333333333333334,84.0,2.666666666666667,Positive
6272,Iris,The Goo Goo Dolls,2.5,97.5,0.0,Positive
6273,Light,San Holo,0.0,100.0,0.0,Neutral
6274,I Got You,Bebe Rexha,1.36986301369863,97.26027397260275,1.36986301369863,Neutral
6275,With a Smile (feat. Kelly Badon),South Border,0.0,0.0,0.0,
6276,Straight up & Down,Bruno Mars,22.58064516129032,77.41935483870968,0.0,Positive
6277,Meron Nang Iba,"Silent Sanctuary, Ashley Gosiengfiao",0.0,100.0,0.0,Neutral
6278,Breakeven,The Script,18.867924528301888,73.58490566037736,7.547169811320755,Positive
6279,The Man Who Can't Be Moved,The Script,9.090909090909092,89.0909090909091,1.8181818181818181,Positive
6280,Ignition - Remix,R. Kelly,10.975609756097562,87.8048780487805,1.2195121951219512,Positive
6281,Terrified,"Katharine McPhee, Jason Reeves",12.195121951219512,87.8048780487805,0.0,Positive
6282,Too Good to Say Goodbye,Bruno Mars,15.517241379310345,84.48275862068965,0.0,Positive
6283,Water Under the Bridge,Adele,22.807017543859647,73.68421052631578,3.508771929824561,Positive
6284,Make Me (Cry),"Noah Cyrus, Labrinth",2.898550724637681,92.7536231884058,4.3478260869565215,Negative
6285,Bad and Boujee (feat. Lil Uzi Vert),Migos,0.0,0.0,0.0,
6286,Sexual,"NEIKED, Dyo",0.0,0.0,0.0,
6287,More Than Words,Extreme,12.068965517241379,87.93103448275862,0.0,Positive
6288,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,0.0,0.0,0.0,
6289,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,0.0,0.0,0.0,
6290,When You Say Nothing At All,Boyzone,0.0,0.0,0.0,
6291,Solo Dance,Martin Jensen,0.0,95.65217391304348,4.3478260869565215,Negative
6292,Take A Bow,Rihanna,5.084745762711865,91.52542372881356,3.389830508474576,Positive
6293,Para Sa Akin,Sitti,0.0,100.0,0.0,Neutral
6294,Words,Daya,11.864406779661017,86.4406779661017,1.694915254237288,Positive
6295,All I Ask,Adele,17.647058823529413,74.50980392156863,7.8431372549019605,Positive
6296,Set You Free,MYMP,35.84905660377358,62.264150943396224,1.8867924528301887,Positive
6297,I Was Made For Loving You,"Tori Kelly, Ed Sheeran",25.71428571428571,71.42857142857143,2.857142857142857,Positive
6298,A Thousand Miles,Vanessa Carlton,1.694915254237288,93.22033898305084,5.084745762711865,Negative
6299,Once In a While,Timeflies,15.068493150684931,83.56164383561644,1.36986301369863,Positive
6300,O Pag-ibig,"Bailey May, Ylona Garcia",0.0,100.0,0.0,Neutral
6301,Over And Over Again,"Nathan Sykes, Ariana Grande",10.81081081081081,87.83783783783784,1.3513513513513513,Positive
6302,Not Going Home (feat. Gia Koka),"DVBBS, CMC$",0.0,0.0,0.0,
6303,Inside Out,"The Chainsmokers, Charlee",53.84615384615385,44.230769230769226,1.9230769230769231,Positive
6304,Hands To Myself,Selena Gomez,7.142857142857142,92.85714285714286,0.0,Positive
6305,Too Good,"Drake, Rihanna",4.477611940298507,92.53731343283582,2.9850746268656714,Positive
6306,Please Don't Go,Joel Adams,3.571428571428571,94.64285714285714,1.7857142857142856,Positive
6307,You And Me,Lifehouse,8.108108108108109,91.8918918918919,0.0,Positive
6308,Never Forget You,"Zara Larsson, MNEK",6.557377049180328,80.32786885245902,13.114754098360656,Negative
6309,Wherever You Will Go,The Calling,14.000000000000002,86.0,0.0,Positive
6310,What Do You Mean?,Justin Bieber,0.0,0.0,0.0,
6311,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,0.0,0.0,0.0,
6312,Oh Lord,MiC LOWRY,1.8518518518518516,94.44444444444444,3.7037037037037033,Negative
6313,Lucky,"Jason Mraz, Colbie Caillat",18.0,82.0,0.0,Positive
6314,Ang Huling El Bimbo,Eraserheads,0.0,100.0,0.0,Neutral
6315,Ikaw,Yeng Constantino,0.0,100.0,0.0,Neutral
6316,Bubbly,Colbie Caillat,13.725490196078432,86.27450980392157,0.0,Positive
6317,Pusong Ligaw,Jericho Rosales,0.0,0.0,0.0,
6318,Hymn for the Weekend - Seeb Remix,Coldplay,3.6363636363636362,94.54545454545455,1.8181818181818181,Positive
6319,Stickwitu,The Pussycat Dolls,9.859154929577464,90.14084507042254,0.0,Positive
6320,Lost Boy,Ruth B.,17.91044776119403,82.08955223880598,0.0,Positive
6321,Bikini Body,"Dawin, R. City",6.944444444444445,90.27777777777779,2.7777777777777777,Positive
6322,Capsize,"FRENSHIP, Emily Warren",2.4691358024691357,95.06172839506173,2.4691358024691357,Neutral
6323,Till I Met You,Angeline Quinto,16.666666666666664,73.80952380952381,9.523809523809524,Positive
6324,It's Gotta Be You,Isaiah Firebrace,5.357142857142857,94.64285714285714,0.0,Positive
6325,Perm,Bruno Mars,6.097560975609756,93.90243902439023,0.0,Positive
6326,Dynamite (feat. Pretty Sister),Nause,0.0,0.0,0.0,
6327,Cake - Challenge Version,"Flo Rida, 99 Percent",0.0,0.0,0.0,
6328,Your Body Is a Wonderland,John Mayer,6.25,93.75,0.0,Positive
6329,Friend of Mine,Juris,0.0,0.0,0.0,
6330,A Thousand Years,Christina Perri,0.0,0.0,0.0,
6331,Somebody Else,Vï¿½RITï¿½,10.76923076923077,73.84615384615385,15.384615384615385,Negative
6332,Starting over Again,Toni Gonzaga,0.0,0.0,0.0,
6333,I'm Yours,Jason Mraz,0.0,0.0,0.0,
6334,Taped up Heart (feat. Clara Mae),KREAM,0.0,0.0,0.0,
6335,The Day You Said Goodnight - Acoustic Version,Hale,0.0,0.0,0.0,
6336,Again,Leanne & Naara,6.0,90.0,4.0,Positive
6337,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,0.0,0.0,0.0,
6338,Never Be Like You,"Flume, kai",6.122448979591836,61.224489795918366,32.6530612244898,Negative
6339,Alone,Alan Walker,0.0,97.43589743589743,2.564102564102564,Negative
6340,Locked Away (feat. Adam Levine),R. City,0.0,0.0,0.0,
6341,Everglow,Coldplay,8.823529411764707,91.17647058823529,0.0,Positive
6342,When We Were Young,Adele,4.545454545454546,87.87878787878788,7.575757575757576,Negative
6343,The Greatest,Sia,30.864197530864196,69.1358024691358,0.0,Positive
6344,Sunday Morning,Maroon 5,17.46031746031746,79.36507936507937,3.1746031746031744,Positive
6345,How Far I'll Go,Auli'i Cravalho,8.108108108108109,89.1891891891892,2.7027027027027026,Positive
6346,"Me, Myself & I","G-Eazy, Bebe Rexha",8.91089108910891,78.21782178217822,12.871287128712872,Negative
6347,Let Me Love You,"DJ Snake, Justin Bieber",30.263157894736842,67.10526315789474,2.631578947368421,Positive
6348,Starboy,"The Weeknd, Daft Punk",0.0,0.0,0.0,
6349,Closer,"The Chainsmokers, Halsey",0.0,0.0,0.0,
6350,Tuesday,"Burak Yeter, Danelle Sandoval",0.0,98.11320754716981,1.8867924528301887,Negative
6351,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,0.0,0.0,0.0,
6352,"I Dont Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN, Taylor Swift",0.0,0.0,0.0,
6353,Treat You Better,Shawn Mendes,0.0,0.0,0.0,
6354,One Dance,"Drake, WizKid, Kyla",0.0,0.0,0.0,
6355,Don't Wanna Know,"Maroon 5, Kendrick Lamar",22.727272727272727,73.86363636363636,3.4090909090909087,Positive
6356,Heathens,Twenty One Pilots,0.0,0.0,0.0,
6357,Black Beatles,"Rae Sremmurd, Gucci Mane",0.0,0.0,0.0,
6358,In the Name of Love,"Martin Garrix, Bebe Rexha",25.49019607843137,68.62745098039215,5.88235294117647,Positive
6359,Alone,Alan Walker,0.0,97.43589743589743,2.564102564102564,Negative
6360,I Feel It Coming,"The Weeknd, Daft Punk",0.0,0.0,0.0,
6361,Cheap Thrills,Sia,29.03225806451613,70.96774193548387,0.0,Positive
6362,My Way,Calvin Harris,3.7735849056603774,96.22641509433963,0.0,Positive
6363,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.0,0.0,0.0,
6364,Just Hold On,"Steve Aoki, Louis Tomlinson",14.583333333333334,85.41666666666666,0.0,Positive
6365,Cold Water (feat. Justin Bieber & M),Major Lazer,0.0,0.0,0.0,
6366,Don't Let Me Down (feat. Daya),The Chainsmokers,0.0,0.0,0.0,
6367,Say You Won't Let Go,James Arthur,0.0,0.0,0.0,
6368,Human,Rag'n'Bone Man,0.0,0.0,0.0,
6369,Side To Side,"Ariana Grande, Nicki Minaj",2.4691358024691357,88.88888888888889,8.641975308641975,Negative
6370,24K Magic,Bruno Mars,9.58904109589041,89.04109589041096,1.36986301369863,Positive
6371,Fake Love,Drake,2.941176470588235,94.11764705882352,2.941176470588235,Neutral
6372,Starving,"Hailee Steinfeld, Grey, Zedd",2.7777777777777777,94.44444444444444,2.7777777777777777,Neutral
6373,Mercy,Shawn Mendes,30.0,70.0,0.0,Positive
6374,All We Know,"The Chainsmokers, Phoebe Ryan",2.272727272727273,95.45454545454545,2.272727272727273,Neutral
6375,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,8.695652173913043,84.78260869565217,6.521739130434782,Positive
6376,Stressed Out,Twenty One Pilots,0.0,0.0,0.0,
6377,All Night,"The Vamps, Matoma",0.0,95.1219512195122,4.878048780487805,Negative
6378,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0.0,0.0,0.0,
6379,Now and Later,Sage The Gemini,19.444444444444446,79.16666666666666,1.3888888888888888,Positive
6380,Love On The Brain,Rihanna,31.48148148148148,68.51851851851852,0.0,Positive
6381,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,0.0,0.0,0.0,
6382,This Is What You Came For (feat. Rihanna),Calvin Harris,0.0,0.0,0.0,
6383,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,0.0,0.0,0.0,
6384,By Your Side,"Jonas Blue, RAYE",1.6129032258064515,98.38709677419355,0.0,Positive
6385,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.0,0.0,0.0,
6386,Ride,Twenty One Pilots,0.0,0.0,0.0,
6387,Bad Things (with Camila Cabello),Machine Gun Kelly,0.0,0.0,0.0,
6388,Perfect Strangers,"Jonas Blue, JP Cooper",7.8125,92.1875,0.0,Positive
6389,Cake By The Ocean,DNCE,11.29032258064516,79.03225806451613,9.67741935483871,Positive
6390,Love Yourself,Justin Bieber,20.689655172413794,74.13793103448276,5.172413793103448,Positive
6391,Scars To Your Beautiful,Alessia Cara,33.89830508474576,61.016949152542374,5.084745762711865,Positive
6392,Chantaje (feat. Maluma),Shakira,0.0,0.0,0.0,
6393,I Would Like,Zara Larsson,22.07792207792208,72.72727272727273,5.194805194805195,Positive
6394,Faded,Alan Walker,0.0,0.0,0.0,
6395,Love Me Now,John Legend,49.056603773584904,39.62264150943396,11.320754716981133,Positive
6396,Into You,Ariana Grande,0.0,100.0,0.0,Neutral
6397,TT,TWICE,0.0,0.0,0.0,
6398,The Mack,"Nevada, Mark Morrison, Fetty Wap",6.944444444444445,87.5,5.555555555555555,Positive
6399,Work,"Rihanna, Drake",0.0,0.0,0.0,
6400,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",30.952380952380953,69.04761904761905,0.0,Positive
6401,Send My Love (To Your New Lover),Adele,36.486486486486484,63.51351351351351,0.0,Positive
6402,The Greatest,Sia,30.864197530864196,69.1358024691358,0.0,Positive
6403,Sorry,Justin Bieber,0.0,0.0,0.0,
6404,Lost on You,LP,0.0,0.0,0.0,
6405,Billie Jean,Michael Jackson,8.695652173913043,91.30434782608695,0.0,Positive
6406,Party Monster,The Weeknd,9.411764705882353,85.88235294117646,4.705882352941177,Positive
6407,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.0,0.0,0.0,
6408,Hear Me Now,"Alok, Bruno Martini, Zeeba",0.0,100.0,0.0,Neutral
6409,Would I Lie to You - Radio Edit,"David Guetta, Cedric Gervais, Chris Willis",0.0,0.0,0.0,
6410,The Ocean (feat. Shy Martin),Mike Perry,0.0,100.0,0.0,Neutral
6411,Lean On (feat. M & DJ Snake),Major Lazer,0.0,0.0,0.0,
6412,"Me, Myself & I","G-Eazy, Bebe Rexha",8.91089108910891,78.21782178217822,12.871287128712872,Negative
6413,Hymn for the Weekend - Seeb Remix,Coldplay,3.6363636363636362,94.54545454545455,1.8181818181818181,Positive
6414,Fast Car,"Jonas Blue, Dakota",0.0,96.7741935483871,3.225806451612903,Negative
6415,Never Be Like You,"Flume, kai",6.122448979591836,61.224489795918366,32.6530612244898,Negative
6416,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,0.0,0.0,0.0,
6417,Sunset Lover,Petit Biscuit,0.0,0.0,0.0,
6418,Panda,Desiigner,0.0,0.0,0.0,
6419,7 Years,Lukas Graham,0.0,0.0,0.0,
6420,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,0.0,0.0,0.0,
6421,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,0.0,0.0,0.0,
6422,Weak,AJR,22.857142857142858,54.285714285714285,22.857142857142858,Neutral
6423,Bad and Boujee (feat. Lil Uzi Vert),Migos,0.0,0.0,0.0,
6424,The Greatest (feat. Kendrick Lamar),Sia,0.0,0.0,0.0,
6425,"How Far I'll Go - From ""Moana""",Alessia Cara,0.0,0.0,0.0,
6426,Kill Em With Kindness,Selena Gomez,0.0,0.0,0.0,
6427,All Time Low,Jon Bellion,3.6363636363636362,56.36363636363636,40.0,Negative
6428,Hymn for the Weekend,Coldplay,2.4691358024691357,93.82716049382715,3.7037037037037033,Negative
6429,I Got You,Bebe Rexha,1.36986301369863,97.26027397260275,1.36986301369863,Neutral
6430,Make Me (Cry),"Noah Cyrus, Labrinth",2.898550724637681,92.7536231884058,4.3478260869565215,Negative
6431,Sexual,"NEIKED, Dyo",0.0,0.0,0.0,
6432,Sex,"Cheat Codes, Kris Kross Amsterdam",1.5873015873015872,85.71428571428571,12.698412698412698,Negative
6433,Stitches,Shawn Mendes,0.0,0.0,0.0,
6434,"Happy - From ""Despicable Me 2""",Pharrell Williams,0.0,0.0,0.0,
6435,Dynamite (feat. Pretty Sister),Nause,0.0,0.0,0.0,
6436,Lordly (feat. Alex Aiono),Feder,4.0,88.0,8.0,Negative
6437,Magic Symphony,"C-BooL, Giang Pham",0.0,0.0,0.0,
6438,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.0,0.0,0.0,
6439,Ocean Drive,Duke Dumont,8.16326530612245,79.59183673469387,12.244897959183673,Negative
6440,No Money,Galantis,0.0,100.0,0.0,Neutral
6441,Lot to Learn,Luke Christopher,2.5,80.0,17.5,Negative
6442,Sugar (feat. Francesco Yates),Robin Schulz,0.0,0.0,0.0,
6443,Libre,"Alvaro Soler, Monika Lewczuk",0.0,0.0,0.0,
6444,Final Song,Mï¿½,4.545454545454546,90.9090909090909,4.545454545454546,Neutral
6445,Pumped Up Kicks,Foster The People,29.09090909090909,69.0909090909091,1.8181818181818181,Positive
6446,Photograph,Ed Sheeran,0.0,0.0,0.0,
6447,Bohemian Rhapsody - Remastered 2011,Queen,0.0,0.0,0.0,
6448,Hello,Adele,0.0,0.0,0.0,
6449,Sofia,Alvaro Soler,1.5625,65.625,32.8125,Negative
6450,I Want You Back,The Jackson 5,11.940298507462686,86.56716417910447,1.4925373134328357,Positive
6451,Needed Me,Rihanna,2.083333333333333,75.0,22.916666666666664,Negative
6452,Solo Dance,Martin Jensen,0.0,95.65217391304348,4.3478260869565215,Negative
6453,Lighthouse - Andrelli Remix,Hearts & Colors,0.0,97.91666666666666,2.083333333333333,Negative
6454,Water Under the Bridge,Adele,22.807017543859647,73.68421052631578,3.508771929824561,Positive
6455,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,0.0,0.0,0.0,
6456,Setting Fires,"The Chainsmokers, XYLï¿½",0.0,90.625,9.375,Negative
6457,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",7.2727272727272725,92.72727272727272,0.0,Positive
6458,"i hate u, i love u (feat. olivia o'brien)",gnash,0.0,0.0,0.0,
6459,Gold,Kiiara,16.666666666666664,83.33333333333334,0.0,Positive
6460,Too Good,"Drake, Rihanna",4.477611940298507,92.53731343283582,2.9850746268656714,Positive
6461,Lush Life,Zara Larsson,6.097560975609756,93.90243902439023,0.0,Positive
6462,Capsize,"FRENSHIP, Emily Warren",2.4691358024691357,95.06172839506173,2.4691358024691357,Neutral
6463,Alarm,Anne-Marie,5.714285714285714,82.85714285714286,11.428571428571429,Negative
6464,Do I Wanna Know?,Arctic Monkeys,1.7857142857142856,98.21428571428571,0.0,Positive
6465,"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,0.0,0.0,0.0,
6466,Don't Stop Me Now - Remastered 2011,Queen,0.0,0.0,0.0,
6467,Deszcz Na Betonie,Taco Hemingway,0.0,0.0,0.0,
6468,Light,San Holo,0.0,100.0,0.0,Neutral
6469,Thinking out Loud,Ed Sheeran,0.0,0.0,0.0,
6470,Kisses Back,Matthew Koma,57.89473684210527,42.10526315789473,0.0,Positive
6471,Przez Twe Oczy Zielone,Akcent,0.0,0.0,0.0,
6472,Oh Lord,MiC LOWRY,1.8518518518518516,94.44444444444444,3.7037037037037033,Negative
6473,Take Me To Church,Hozier,0.0,0.0,0.0,
6474,Sing Me to Sleep,Alan Walker,0.0,100.0,0.0,Neutral
6475,Ain't My Fault,Zara Larsson,4.901960784313726,95.09803921568627,0.0,Positive
6476,Radioactive,Imagine Dragons,0.0,96.42857142857143,3.571428571428571,Negative
6477,Wake Up Where You Are,State of Sound,12.727272727272727,83.63636363636363,3.6363636363636362,Positive
6478,PILLOWTALK,ZAYN,0.0,0.0,0.0,
6479,Wherever I Go,OneRepublic,2.3255813953488373,81.3953488372093,16.27906976744186,Negative
6480,Never Go Away,C-BooL,0.0,98.07692307692307,1.9230769230769231,Negative
6481,What Do You Mean?,Justin Bieber,0.0,0.0,0.0,
6482,Please Don't Go,Joel Adams,3.571428571428571,94.64285714285714,1.7857142857142856,Positive
6483,Call the Police - Radio Edit,G-Girls,0.0,0.0,0.0,
6484,Cool Girl,Tove Lo,33.9622641509434,66.0377358490566,0.0,Positive
6485,Don't Be So Shy - Filatov & Karas Remix,Imany,4.444444444444445,95.55555555555556,0.0,Positive
6486,Not Going Home (feat. Gia Koka),"DVBBS, CMC$",0.0,0.0,0.0,
6487,Titanium (feat. Sia),David Guetta,0.0,0.0,0.0,
6488,Can't Feel My Face,The Weeknd,0.0,0.0,0.0,
6489,Renegades,X Ambassadors,2.272727272727273,97.72727272727273,0.0,Positive
6490,Rockin,The Weeknd,0.0,0.0,0.0,
6491,Twist And Shout - Remastered,The Beatles,0.0,0.0,0.0,
6492,The Hills,The Weeknd,0.0,0.0,0.0,
6493,Hands To Myself,Selena Gomez,7.142857142857142,92.85714285714286,0.0,Positive
6494,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.0,0.0,0.0,
6495,Call On Me - Ryan Riback Remix,Starley,12.962962962962962,87.03703703703704,0.0,Positive
6496,Careless Whisper,George Michael,10.0,81.42857142857143,8.571428571428571,Positive
6497,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,0.0,0.0,0.0,
6498,Taped up Heart (feat. Clara Mae),KREAM,0.0,0.0,0.0,
6499,Sidewalks,"The Weeknd, Kendrick Lamar",0.0,0.0,0.0,
6500,Miss You,James Hersey,0.0,100.0,0.0,Neutral
6501,Somebody Else,Vï¿½RITï¿½,10.76923076923077,73.84615384615385,15.384615384615385,Negative
6502,Seven Nation Army,The White Stripes,0.0,93.10344827586206,6.896551724137931,Negative
6503,Wiatr,Taco Hemingway,0.0,0.0,0.0,
6504,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.0,0.0,0.0,
6505,False Alarm,The Weeknd,21.875,76.5625,1.5625,Positive
6506,Marmur,Taco Hemingway,0.0,0.0,0.0,
6507,Bonfire,"Felix Jaehn, ALMA",4.285714285714286,90.0,5.714285714285714,Negative
6508,Let Me Hold You (Turn Me On),"Dante Klein, Cheat Codes",0.0,100.0,0.0,Neutral
6509,Never Forget You,"Zara Larsson, MNEK",6.557377049180328,80.32786885245902,13.114754098360656,Negative
6510,Safari,"J Balvin, Pharrell Williams, BIA, Sky",0.0,100.0,0.0,Neutral
6511,Purple Lamborghini (with Rick Ross),Skrillex,0.0,0.0,0.0,
6512,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,0.0,0.0,0.0,
6513,Riptide,Vance Joy,8.47457627118644,91.52542372881356,0.0,Positive
6514,Stay (feat. Maty Noyes),Kygo,0.0,0.0,0.0,
6515,Where Are  Now (with Justin Bieber),"Jack ï¿½, Skrillex, Diplo",0.0,0.0,0.0,
6516,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,0.0,0.0,0.0,
6517,Paper Planes,M.I.A.,5.633802816901409,88.73239436619718,5.633802816901409,Neutral
6518,Say It (feat. Tove Lo),Flume,0.0,0.0,0.0,
6519,Hotline Bling,Drake,10.95890410958904,87.67123287671232,1.36986301369863,Positive
6520,Respect,Aretha Franklin,5.172413793103448,94.82758620689656,0.0,Positive
6521,Cheap Thrills (feat. Sean Paul),Sia,0.0,0.0,0.0,
6522,Secrets,The Weeknd,9.090909090909092,87.27272727272727,3.6363636363636362,Positive
6523,Should I Stay or Should I Go - Remastered,The Clash,8.545454545454545,79.63636363636364,11.818181818181818,Negative
6524,You Shook Me All Night Long,AC/DC,2.5,97.5,0.0,Positive
6525,Feel So Close - Radio Edit,Calvin Harris,0.0,0.0,0.0,
6526,Superstition - Single Version,Stevie Wonder,0.0,0.0,0.0,
6527,Please Tell Rosie,"Alle Farben, Younotus",0.0,0.0,0.0,
6528,6 Zer,Taco Hemingway,0.0,0.0,0.0,
6529,Demons,Imagine Dragons,2.5,95.0,2.5,Neutral
6530,When We Were Young,Adele,4.545454545454546,87.87878787878788,7.575757575757576,Negative
6531,Middle,"DJ Snake, Bipolar Sunshine",0.0,0.0,0.0,
